id,X_grid,Y_grid,N_count,V_mean,V_sigma,h1,h2,h3,h4,v0_cell,s_cell,nonempty
281,-7.4,-0.5,110.0,195.93317,26.523575,0.29972696,-0.15750392,-0.17527398,-0.06755834,186.34499,31.989983,True
282,-7.0,-0.5,105.0,189.94743,28.506647,0.189581,0.107855305,-0.24131347,-0.134317,184.83296,26.977627,True
283,-6.6,-0.5,169.0,185.57123,29.51079,0.07814234,-0.0089845285,-0.11981854,-0.13650005,183.2431,29.792665,True
284,-6.2,-0.5,172.0,182.21991,30.804005,-0.0627662,-0.012539825,-0.13156423,0.0146087585,184.17465,31.143286,True
285,-5.8,-0.5,191.0,175.8551,33.11819,-0.019205684,-0.03248443,-0.03543299,-0.059642367,176.50644,33.912457,True
286,-5.4,-0.5,228.0,174.66547,34.28417,0.19748096,0.24297717,-0.14455606,-0.06722595,168.73798,30.0157,True
287,-5.0,-0.5,256.0,164.3136,33.66581,0.37763745,0.28079024,0.17508678,-0.059176527,152.96252,30.057947,True
288,-4.6,-0.5,327.0,162.41817,36.812897,0.11601121,0.073179744,-0.02645973,-0.14346385,158.3276,35.2598,True
289,-4.2,-0.5,396.0,151.30222,39.985374,-0.011036491,-0.11457617,-0.004590646,-0.053361405,151.78435,43.683628,True
290,-3.8000002,-0.5,433.0,145.62231,42.16636,-0.22049445,-0.048301384,0.03614086,-0.05134951,155.51616,44.87123,True
291,-3.4,-0.5,519.0,135.5305,43.144356,0.0889434,-0.014241546,-0.073522374,-0.068234034,131.6381,43.76248,True
292,-2.9999995,-0.5,583.0,127.77994,45.325493,-0.025550831,-0.054771475,-0.041050687,-0.04450951,128.98618,47.20639,True
293,-2.5999997,-0.5,671.0,115.79372,48.13836,-0.04259072,0.009106754,-0.05394328,0.010581127,117.8327,47.874245,True
294,-2.1999998,-0.5,788.0,100.43575,52.53019,0.08062133,0.07328654,-0.08737253,0.011823693,96.392715,50.15047,True
295,-1.8000001,-0.5,867.0,85.09758,52.435753,-0.10372359,0.054114364,-0.04311147,0.012495638,90.365906,50.79212,True
296,-1.4,-0.5,954.0,70.57142,56.089943,-0.09185051,0.075691275,0.004007775,-0.0044379914,75.48665,53.51364,True
297,-0.99999964,-0.5,1049.0,51.59415,58.117447,0.202574,0.0027295984,-0.02036577,-0.013108842,39.595917,59.22881,True
298,-0.59999967,-0.5,1049.0,36.025227,61.33036,0.00047241722,-0.11591441,-0.007644999,0.031053236,35.99352,67.073906,True
299,-0.19999993,-0.5,1185.0,12.380741,62.553726,-0.03892629,0.07835976,0.012755255,0.10989064,14.692659,59.392044,True
300,0.20000029,-0.5,1155.0,-8.990891,63.852962,-0.0028219477,0.090474196,0.0088824965,0.113189675,-8.821234,60.12262,True
301,0.6000004,-0.5,1112.0,-30.549593,58.788563,0.047829777,-0.07043767,-0.03423487,0.041315548,-33.51668,62.034157,True
302,1.0,-0.5,1064.0,-53.63279,57.890415,0.16373932,-0.02297155,-0.05143181,0.008250028,-63.405975,59.68706,True
303,1.4000001,-0.5,962.0,-70.96897,54.90667,-0.056097817,-0.023997067,0.044230036,0.016698616,-67.83015,55.953842,True
304,1.8000002,-0.5,857.0,-90.109665,54.61275,0.06434726,-0.004368816,0.031120325,-0.01615194,-93.642105,54.896763,True
305,2.2000003,-0.5,791.0,-101.93653,49.870743,-0.0036940055,-0.08351849,-0.04445158,-0.026514115,-101.740425,53.105675,True
306,2.6000004,-0.5,691.0,-115.9275,48.214245,-0.05940746,0.10335377,0.0050447225,-0.062475417,-113.247826,45.10489,True
307,3.0,-0.5,582.0,-126.558174,47.367485,-0.05872011,-0.099646784,0.020355837,-0.038125522,-123.55123,51.208107,True
308,3.4,-0.5,543.0,-138.33447,45.834747,0.06408519,-0.10418941,-0.010692928,-0.023848526,-141.5232,49.757366,True
309,3.8000002,-0.5,423.0,-146.02019,43.261242,-0.06615912,-0.053236738,0.057581034,-0.024482755,-143.03677,45.094673,True
310,4.2000003,-0.5,367.0,-155.79997,39.708927,-0.019610027,-0.085559875,0.09149383,0.009977706,-154.96922,42.3632,True
311,4.6000004,-0.5,337.0,-158.63638,37.061974,0.081634134,0.14404461,0.12665842,-0.13511445,-161.40169,33.874645,True
312,5.0,-0.5,295.0,-166.95007,36.549946,-0.11239466,-0.19617234,0.07327766,-0.007814555,-162.07463,43.37843,True
313,5.4,-0.5,217.0,-172.73164,34.79429,0.071877494,-0.14311713,0.035615433,-0.04729239,-175.54106,39.08668,True
314,5.8,-0.5,198.0,-179.59949,32.018063,-0.047229555,0.2070625,0.1808593,-0.07133247,-178.26834,28.183962,True
315,6.2000003,-0.5,159.0,-180.54062,31.614159,-0.07953473,-0.04050561,0.22619462,-0.017020354,-177.94226,32.67,True
316,6.6000004,-0.5,133.0,-186.25789,31.057219,0.21017298,-0.109770924,0.13007629,0.062669985,-193.553,34.709785,True
317,7.0,-0.5,109.0,-190.76303,29.324757,0.08418875,-0.06028483,0.15766487,-0.029179849,-193.35439,30.780285,True
318,7.4,-0.5,83.0,-193.74652,26.412739,0.32096776,0.013410284,0.17070125,0.25771827,-202.60458,27.597868,True
319,7.8,-0.5,75.0,-203.44469,21.461357,-0.19175133,0.25337076,0.39123273,0.095664114,-199.86494,18.668737,True
320,-7.8,-0.43333334,120.0,197.48843,25.273504,0.21670297,0.16757865,-0.5655341,0.27694875,192.46786,23.1679,True
321,-7.4,-0.43333334,141.0,193.3273,28.735323,-0.22326861,0.044035282,-0.21864843,0.046822265,199.70352,28.558556,True
322,-7.0,-0.43333334,173.0,191.33237,28.774786,-0.26446182,0.39182705,-0.54131883,0.19258948,197.5788,23.619455,True
323,-6.6,-0.43333334,215.0,187.59138,31.34467,0.04448302,0.13402909,-0.37352395,0.054612048,186.31195,28.762924,True
324,-6.2,-0.43333334,252.0,183.9405,31.378735,0.0856679,-0.15955077,-0.16720869,-0.02277362,180.87119,35.828453,True
325,-5.8,-0.43333334,300.0,178.07689,32.267075,0.012707915,-0.036049463,-0.0815418,-0.09088088,177.65591,33.125652,True
326,-5.4,-0.43333334,352.0,173.64056,37.215588,0.1339341,-0.17376375,-0.11263784,-0.03969873,167.83168,43.370785,True
327,-5.0,-0.43333334,363.0,165.41501,37.50073,0.026795464,0.17332874,-0.12504466,-0.17888018,164.51431,33.616684,True
328,-4.6,-0.43333334,494.0,159.12141,38.017216,0.02789419,0.026191484,-0.007882966,-0.10991911,158.0796,37.34649,True
329,-4.2,-0.43333334,544.0,153.07324,41.186646,-0.15154095,-0.07006298,-0.04228295,-0.034607094,159.73439,43.956535,True
330,-3.8000002,-0.43333334,607.0,142.97395,42.712772,-0.045830395,-0.08968032,-0.02705666,-0.05107279,145.07129,45.76487,True
331,-3.4,-0.43333334,718.0,139.16832,45.232193,0.2047692,0.07431644,-0.048966713,-0.08511457,130.18562,43.867733,True
332,-2.9999995,-0.43333334,794.0,125.58336,46.456947,0.095425755,-0.037394077,-0.034205675,-0.05269608,121.00604,47.967438,True
333,-2.5999997,-0.43333334,936.0,112.70577,50.76143,-0.21850024,-0.030907633,0.04836104,-0.0192074,124.341995,53.25489,True
334,-2.1999998,-0.43333334,987.0,101.30842,49.755516,0.008317936,0.026195869,-0.005050861,-0.043972667,100.901985,48.86043,True
335,-1.8000001,-0.43333334,1151.0,86.713585,55.52057,0.0647073,0.06853036,0.017612923,-0.014942906,83.27683,53.112602,True
336,-1.4,-0.43333334,1250.0,69.69585,55.73886,0.13721758,-0.021848295,0.019104518,0.038811922,61.849876,57.1787,True
337,-0.99999964,-0.43333334,1332.0,53.061222,57.74731,-0.051572457,0.13192992,0.02492146,0.025037218,55.7983,53.072712,True
338,-0.59999967,-0.43333334,1442.0,35.120956,60.548084,0.046097655,0.015721364,-0.038448147,-0.018883716,32.357494,59.948353,True
339,-0.19999993,-0.43333334,1428.0,14.72834,61.15212,-0.03874597,-0.089805745,0.05112368,0.038779657,17.266422,65.5057,True
340,0.20000029,-0.43333334,1473.0,-12.266808,62.20473,0.054659307,0.093221664,0.040055547,0.077249885,-15.466946,58.547142,True
341,0.6000004,-0.43333334,1422.0,-33.086613,61.236958,-0.08572874,0.083538346,-0.033668708,0.035554882,-28.105534,58.1028,True
342,1.0,-0.43333334,1343.0,-56.518616,59.36525,0.04889624,-0.029597962,-0.04576665,-0.0077102133,-59.48783,60.72384,True
343,1.4000001,-0.43333334,1277.0,-73.31543,55.62881,0.11409105,-0.041468874,-0.009063777,0.0046675047,-79.90262,57.736046,True
344,1.8000002,-0.43333334,1156.0,-90.022255,52.655087,0.040634833,0.1639509,-0.05794968,0.073588185,-91.95131,47.4735,True
345,2.2000003,-0.43333334,1038.0,-99.12901,52.596313,-0.034317642,-0.04693212,-0.015515479,-0.0010216174,-97.259926,54.4678,True
346,2.6000004,-0.43333334,880.0,-116.13849,47.30154,-0.06413484,0.06888683,0.045773484,-0.06313738,-113.2371,45.238144,True
347,3.0,-0.43333334,811.0,-126.90052,47.50339,-0.042308174,-0.069126815,0.009755191,-0.08890295,-124.78252,50.060635,True
348,3.4,-0.43333334,692.0,-134.20894,44.77583,-0.045561664,0.22027233,0.017417485,-0.07356881,-132.42607,39.129375,True
349,3.8000002,-0.43333334,615.0,-145.0885,41.773056,-0.054790616,-0.07034617,0.04678416,-0.03552763,-142.67268,44.09328,True
350,4.2000003,-0.43333334,541.0,-153.70422,39.90856,0.15779275,0.20401494,0.14572261,-0.035349946,-159.30624,35.501907,True
351,4.6000004,-0.43333334,486.0,-160.49149,37.166065,-0.103141375,0.08733122,0.051331613,-0.115313165,-156.85779,35.230797,True
352,5.0,-0.43333334,397.0,-171.38194,35.16068,0.22876808,0.12479362,0.15026243,-0.07137763,-178.96844,33.16251,True
353,5.4,-0.43333334,321.0,-174.81085,35.277195,0.02367497,-0.05546947,0.08419179,-0.10702304,-175.68114,36.759075,True
354,5.8,-0.43333334,276.0,-177.9496,34.5688,0.16111046,-0.029643059,0.09319122,-0.009488067,-183.71822,35.805492,True
355,6.2000003,-0.43333334,255.0,-183.4088,30.835629,0.09789268,-0.03576725,0.16916582,-0.022001274,-186.52252,31.807037,True
356,6.6000004,-0.43333334,202.0,-187.76279,27.917358,0.10142051,0.0051786676,0.15299231,0.012901813,-190.59834,27.959093,True
357,7.0,-0.43333334,178.0,-189.11888,27.744017,-0.32237846,-0.023674307,0.18770362,-0.16915691,-179.48856,29.87263,True
358,7.4,-0.43333334,154.0,-192.35027,27.195904,-0.16185537,0.15320237,0.24408893,-0.1292144,-188.31589,24.925682,True
359,7.8,-0.43333334,119.0,-196.78862,23.93905,-0.08320672,-0.10243783,0.13231413,-0.10074903,-194.62585,25.992853,True
360,-7.8,-0.36666662,203.0,197.74408,23.695826,-0.22660866,-0.007872526,-0.24132626,0.16784324,203.28986,24.472982,True
361,-7.4,-0.36666662,226.0,193.03703,26.799238,-0.17082855,0.013964852,-0.2656796,0.1979522,197.63689,26.926962,True
362,-7.0,-0.36666662,269.0,189.9056,28.26873,0.09645423,-0.039997485,-0.23212503,0.028643247,187.08435,29.248667,True
363,-6.6,-0.36666662,290.0,185.84036,31.128765,-0.2466098,0.19942102,-0.3449939,0.11766276,192.78703,28.168653,True
364,-6.2,-0.36666662,354.0,184.59169,30.992754,0.12265811,-0.19681703,-0.14544101,-0.012596087,180.06923,36.869892,True
365,-5.8,-0.36666662,425.0,179.93246,34.404194,0.11375308,0.4437817,-0.1997553,-0.057389278,176.85257,27.075191,True
366,-5.4,-0.36666662,477.0,172.01651,35.75918,-0.25056466,0.15825662,-0.21185051,-0.004708628,180.33195,33.18679,True
367,-5.0,-0.36666662,575.0,167.99265,36.257893,-0.23576845,0.32710236,-0.1977685,-0.092552245,175.1994,30.56708,True
368,-4.6,-0.36666662,663.0,164.39581,37.15813,0.16378455,-0.0011595441,-0.07586117,-0.14448756,158.2215,37.69828,True
369,-4.2,-0.36666662,738.0,153.70798,40.685795,-0.036294606,-0.079185165,-0.018534726,-0.0741681,155.27615,43.20712,True
370,-3.8000002,-0.36666662,846.0,147.93068,42.64525,0.024127169,-0.14069845,-0.03587997,-0.027880538,146.78053,47.665943,True
371,-3.4,-0.36666662,969.0,135.90836,45.27173,0.14151298,0.05310714,0.031918194,-0.04623028,129.67123,44.074287,True
372,-2.9999995,-0.36666662,1130.0,125.31374,47.627533,-0.16478036,0.02983095,-0.04237522,-0.009070115,133.10347,47.27364,True
373,-2.5999997,-0.36666662,1206.0,115.90169,49.76363,0.0031631065,0.044117384,0.025321703,-0.08540886,115.74894,48.280815,True
374,-2.1999998,-0.36666662,1322.0,102.913246,51.271957,0.053088892,-0.0820957,0.05832062,-0.0104906075,100.01344,54.622444,True
375,-1.8000001,-0.36666662,1507.0,86.5025,55.25971,-0.019171814,-0.03271944,-0.007662754,0.0015271214,87.58762,56.59516,True
376,-1.4,-0.36666662,1622.0,72.0513,55.941227,0.035569627,-0.011719353,0.04035434,0.003866154,70.04354,56.446903,True
377,-0.99999964,-0.36666662,1755.0,57.316933,58.022636,-0.058062423,0.0044397493,-0.016650364,0.025032254,60.680984,57.938454,True
378,-0.59999967,-0.36666662,1879.0,33.256783,59.776577,0.043822333,-0.072840504,-0.000117670694,0.078729264,30.487953,63.183395,True
379,-0.19999993,-0.36666662,1935.0,10.223843,62.418915,-0.061857995,0.009615129,0.0037940356,0.036082044,14.066245,62.11622,True
380,0.20000029,-0.36666662,1900.0,-12.599307,63.529266,-0.00983532,-0.055570327,0.030045675,0.052363098,-11.948343,66.186516,True
381,0.6000004,-0.36666662,1824.0,-33.503277,59.115635,-0.02535554,0.04415068,0.008179313,0.08724462,-32.04863,57.369617,True
382,1.0,-0.36666662,1774.0,-52.69197,59.15038,0.045394387,0.002284022,-0.0043548923,-0.009489673,-55.375427,59.115955,True
383,1.4000001,-0.36666662,1604.0,-74.30114,54.693535,-0.059730742,0.062195346,-0.06319799,0.023984697,-71.163864,52.522346,True
384,1.8000002,-0.36666662,1520.0,-88.14368,53.20036,-0.11389793,-0.016325498,-0.03863682,-0.021166198,-81.97204,54.186172,True
385,2.2000003,-0.36666662,1308.0,-102.02785,52.130733,0.24079205,0.1055583,0.05031979,0.07072958,-114.04399,49.902424,True
386,2.6000004,-0.36666662,1203.0,-112.92652,49.096912,0.14806166,0.04405669,0.014895554,0.007340101,-120.0535,48.134388,True
387,3.0,-0.36666662,1085.0,-125.43256,47.28448,0.22542718,-0.029987862,-0.0030073521,0.0011499035,-136.6263,49.655804,True
388,3.4,-0.36666662,976.0,-136.61148,45.77853,-0.04660374,0.07068254,0.031069312,-0.12539579,-134.57533,43.692,True
389,3.8000002,-0.36666662,808.0,-145.96158,43.819942,-0.11961329,0.32570797,-0.005173033,-0.1311623,-141.60318,36.437065,True
390,4.2000003,-0.36666662,706.0,-153.23294,40.325798,0.16731396,0.0851218,0.04670634,-0.07534039,-159.68835,38.583183,True
391,4.6000004,-0.36666662,637.0,-160.20982,39.181244,-0.123906724,0.1712687,0.014121152,-0.13577744,-155.82681,35.37364,True
392,5.0,-0.36666662,501.0,-166.70554,35.6384,-0.14183691,-0.07421736,0.057523064,-0.06287867,-161.30138,38.100914,True
393,5.4,-0.36666662,462.0,-173.14803,33.938564,-0.2210909,0.002516167,0.13945873,-0.10664085,-165.46837,34.735054,True
394,5.8,-0.36666662,412.0,-178.2789,34.323257,0.119191825,-0.009278839,0.10843805,-0.07988667,-182.427,34.80288,True
395,6.2000003,-0.36666662,367.0,-181.80269,30.942865,0.23660971,0.06857486,0.14525224,-0.042505745,-188.9785,30.327587,True
396,6.6000004,-0.36666662,314.0,-186.05377,31.553465,-0.36473346,-0.017407112,0.15338038,-0.12744235,-173.51447,34.37942,True
397,7.0,-0.36666662,247.0,-188.38316,29.225819,0.0962051,0.19793788,0.36776477,0.208032,-190.87747,25.927069,True
398,7.4,-0.36666662,208.0,-190.27603,30.951008,-0.13146207,0.3269873,0.39241934,-0.12254016,-186.89128,25.746653,True
399,7.8,-0.36666662,169.0,-193.57652,26.234297,0.13063608,-0.13023026,0.17035675,0.123394124,-197.41113,29.353252,True
400,-7.8,-0.29999995,285.0,193.32031,28.955988,0.0052034915,0.012581677,-0.3590079,0.07954415,193.17096,28.702103,True
401,-7.4,-0.29999995,349.0,193.53848,27.80309,0.31833202,0.23470089,-0.10582758,-0.10621151,185.56023,25.062864,True
402,-7.0,-0.29999995,357.0,185.72691,31.751045,0.2515412,-0.12940368,-0.22133964,-0.07666433,176.5275,36.57226,True
403,-6.6,-0.29999995,404.0,185.72134,31.154165,-0.2625823,0.23413073,-0.3823587,0.27870417,193.00288,27.730524,True
404,-6.2,-0.29999995,506.0,179.83965,33.956745,0.12516262,-0.13231228,-0.15232153,-0.03628367,175.07947,38.03135,True
405,-5.8,-0.29999995,549.0,175.86295,33.048763,0.1534475,0.08944708,-0.11639515,-0.16184767,171.03401,31.46916,True
406,-5.4,-0.29999995,677.0,171.284,37.460865,0.07888341,0.09198263,-0.09825639,-0.12065879,168.49643,35.33648,True
407,-5.0,-0.29999995,737.0,166.56769,38.142643,-0.2513797,0.2714778,-0.22027768,-0.071933895,174.91093,33.18983,True
408,-4.6,-0.29999995,870.0,159.3906,40.255096,0.057701997,-0.0882217,-0.09811273,-0.06673183,156.903,43.110874,True
409,-4.2,-0.29999995,981.0,152.23979,41.45873,0.007982013,0.20051575,-0.05921052,-0.15293752,151.94781,36.59411,True
410,-3.8000002,-0.29999995,1079.0,144.5302,43.580387,-0.14371832,-0.05502621,0.027906137,-0.10249233,151.12672,45.89851,True
411,-3.4,-0.29999995,1276.0,136.41759,45.694637,-0.14836906,0.09583224,-0.052698754,-0.13391387,142.8424,43.302753,True
412,-2.9999995,-0.29999995,1391.0,122.621414,47.601547,-0.18329427,0.0077425446,0.046127908,-0.058782663,131.447,48.150105,True
413,-2.5999997,-0.29999995,1566.0,115.203926,49.481647,-0.06720039,0.036782905,-0.013809483,-0.08080691,118.45286,48.34649,True
414,-2.1999998,-0.29999995,1638.0,99.48743,51.361008,-0.06755834,0.070739694,0.03478854,-0.031042725,102.80257,49.071953,True
415,-1.8000001,-0.29999995,1854.0,87.30245,54.806187,-0.12509222,-0.08930547,0.041006267,-0.024361476,94.703705,59.16586,True
416,-1.4,-0.29999995,2096.0,71.06632,54.72712,0.1165603,0.038674537,0.06369114,0.037013482,64.8145,53.63588,True
417,-0.99999964,-0.29999995,2227.0,54.097103,57.794937,0.1465044,0.08017275,0.096310094,0.08852437,45.994152,55.308815,True
418,-0.59999967,-0.29999995,2386.0,33.61474,59.896538,-0.047429774,-0.12736179,0.040753625,0.039127722,36.7565,66.240234,True
419,-0.19999993,-0.29999995,2453.0,8.690346,60.651382,0.06783201,-0.056691475,-0.009734669,0.067722596,4.3899207,63.398186,True
420,0.20000029,-0.29999995,2439.0,-12.310379,61.475094,0.0062422412,-0.07658125,-0.023951229,0.036615923,-12.716769,65.10276,True
421,0.6000004,-0.29999995,2438.0,-34.32677,59.955605,-0.006088714,0.014156621,-0.0396537,0.07076355,-33.965313,59.36536,True
422,1.0,-0.29999995,2151.0,-54.355923,59.935665,0.02687063,-0.022089079,-0.06424648,0.036957614,-55.992813,60.916985,True
423,1.4000001,-0.29999995,1935.0,-74.78781,57.250614,-0.075443536,0.14826158,-0.04949227,0.011281592,-70.85138,52.176018,True
424,1.8000002,-0.29999995,1880.0,-89.61478,52.899185,-0.026609683,-0.0042448197,-0.059158012,-0.039959196,-88.20243,53.077583,True
425,2.2000003,-0.29999995,1685.0,-102.70962,51.576645,-0.0732901,-0.0468874,-0.025280492,-0.06018812,-98.786316,53.530827,True
426,2.6000004,-0.29999995,1574.0,-113.56306,50.434284,-0.039551515,-0.11410531,0.012407658,-0.007007511,-111.38271,55.124916,True
427,3.0,-0.29999995,1364.0,-125.42838,47.368134,-0.080777705,0.052458752,-0.016763892,-0.062487777,-121.72537,45.84255,True
428,3.4,-0.29999995,1209.0,-137.19719,46.11435,-0.068097204,-0.13899425,0.030533874,-0.06330796,-133.68347,51.596954,True
429,3.8000002,-0.29999995,1102.0,-144.16925,43.449955,0.03773303,-0.0032077546,0.0012964946,-0.115180984,-145.81363,43.580044,True
430,4.2000003,-0.29999995,961.0,-154.91916,40.833,-0.094836414,0.08740624,0.01968753,-0.09056702,-151.25119,38.67681,True
431,4.6000004,-0.29999995,866.0,-161.54407,39.22596,0.06693822,0.032649647,0.12778959,-0.09417597,-164.11674,38.433002,True
432,5.0,-0.29999995,735.0,-166.68832,38.760433,0.16238183,-0.048663426,0.073858574,-0.044153124,-173.30515,40.747894,True
433,5.4,-0.29999995,632.0,-172.26588,36.01405,-0.2747235,0.01164037,0.11138564,-0.12725414,-162.0664,37.126247,True
434,5.8,-0.29999995,567.0,-174.58643,36.236446,-0.14669737,0.108422436,0.15699707,-0.14289303,-169.58972,34.061317,True
435,6.2000003,-0.29999995,500.0,-182.11427,33.24019,0.17540474,-0.1267218,0.09419493,0.04117996,-188.67401,37.397507,True
436,6.6000004,-0.29999995,427.0,-185.10542,32.838383,-0.28413662,0.1815473,0.15094727,-0.1761086,-176.50154,30.280931,True
437,7.0,-0.29999995,368.0,-188.84,30.087439,-0.016244678,-0.073290884,0.14204012,-0.037083026,-188.32361,31.784702,True
438,7.4,-0.29999995,314.0,-192.89072,29.71479,0.17429855,0.042813275,0.37078634,0.2674938,-197.99355,29.27597,True
439,7.8,-0.29999995,257.0,-193.86377,28.259193,0.09998491,0.07026284,0.32611516,0.10489303,-196.57086,27.07565,True
440,-7.8,-0.23333329,389.0,193.70784,30.2272,-0.012175995,-0.09853963,-0.24604495,0.009367665,194.10468,32.584854,True
441,-7.4,-0.23333329,417.0,188.84654,31.032557,0.08573575,-0.19276254,-0.18513286,-0.015790345,185.71109,36.57096,True
442,-7.0,-0.23333329,510.0,185.24673,34.744434,-0.063288756,-0.21200438,-0.08088124,0.013700146,187.88213,41.641804,True
443,-6.6,-0.23333329,531.0,184.20732,34.422806,-0.20696913,0.24757414,-0.4008314,0.1308997,190.43845,30.106522,True
444,-6.2,-0.23333329,644.0,177.66267,34.697662,0.2685536,0.023898864,-0.1086442,-0.14932205,168.1607,35.38217,True
445,-5.8,-0.23333329,776.0,172.99586,38.277615,0.020283354,-0.028782926,-0.16487989,-0.08622237,172.20296,39.089943,True
446,-5.4,-0.23333329,859.0,172.32481,36.418655,-0.17798604,0.1263356,-0.2231162,-0.038121045,178.37727,34.00587,True
447,-5.0,-0.23333329,949.0,166.10175,38.94041,-0.26882544,0.12907726,-0.17026277,-0.033999242,176.0364,36.9561,True
448,-4.6,-0.23333329,1133.0,158.60707,41.465534,0.1788761,-0.08501251,-0.09654322,-0.09344957,150.55124,45.034973,True
449,-4.2,-0.23333329,1200.0,151.58092,42.291885,-0.16178551,0.032219496,-0.028628344,-0.07928154,158.35773,41.887936,True
450,-3.8000002,-0.23333329,1395.0,144.80867,44.16911,-0.02109319,0.11328677,-0.03881,-0.1654518,145.6738,41.014164,True
451,-3.4,-0.23333329,1572.0,135.08672,46.629356,0.17463797,-0.0069572227,0.0048397128,-0.09616494,126.77393,47.599487,True
452,-2.9999995,-0.23333329,1707.0,126.39864,47.9266,0.1071549,0.07246645,0.012048814,-0.08482471,121.48185,45.884476,True
453,-2.5999997,-0.23333329,1906.0,113.100784,50.001564,-0.062572084,-0.07299097,0.052112635,-0.07082735,116.41189,52.916584,True
454,-2.1999998,-0.23333329,2045.0,102.906906,51.83251,-0.09975708,0.13184166,-0.014495304,-0.010923792,107.67399,47.7865,True
455,-1.8000001,-0.23333329,2218.0,87.047035,53.932682,-0.07173959,-0.051484946,0.07601151,-0.025933178,91.07626,56.166622,True
456,-1.4,-0.23333329,2546.0,72.59557,57.257164,-0.20089339,0.06395616,0.05553375,-0.032722026,83.820435,55.874973,True
457,-0.99999964,-0.23333329,2575.0,54.534,58.514374,-0.062142465,-0.014609405,0.042164672,0.021662844,58.215714,59.245296,True
458,-0.59999967,-0.23333329,2776.0,35.316185,60.09932,-0.06898757,0.0023294564,0.040043324,0.05485699,39.465332,60.143356,True
459,-0.19999993,-0.23333329,2922.0,11.621111,61.297153,-0.05149363,0.105179735,-0.0072270352,0.16645579,14.569498,57.2572,True
460,0.20000029,-0.23333329,2864.0,-12.375108,62.00525,0.14198431,-0.030487934,-0.021055346,0.05759256,-21.471355,64.06522,True
461,0.6000004,-0.23333329,2809.0,-34.68245,61.426212,-0.032523777,-0.03985444,-0.030697992,0.10274924,-32.62466,63.269527,True
462,1.0,-0.23333329,2641.0,-54.62345,57.418316,-0.010469274,0.093911186,-0.09610375,0.074748695,-54.05862,53.950207,True
463,1.4000001,-0.23333329,2547.0,-73.82426,55.488495,0.03469684,-0.06532955,-0.03172445,0.025330534,-75.84648,58.28294,True
464,1.8000002,-0.23333329,2281.0,-89.39198,54.920647,-0.14817552,0.0015563145,-0.042199533,-0.011918496,-81.17253,55.47129,True
465,2.2000003,-0.23333329,2164.0,-100.70862,50.76901,-0.15987483,0.13337548,-0.099854134,-0.015163757,-93.18235,47.07585,True
466,2.6000004,-0.23333329,1866.0,-113.84179,50.182537,-0.2746787,0.05319657,-0.066436596,-0.053507064,-100.05627,50.18788,True
467,3.0,-0.23333329,1691.0,-125.78028,48.448334,0.27148923,0.31459832,0.03662108,-0.099672034,-137.01285,41.374077,True
468,3.4,-0.23333329,1519.0,-136.64914,45.414906,0.01675226,-0.07670768,0.008080843,-0.071526065,-137.45499,48.10666,True
469,3.8000002,-0.23333329,1379.0,-144.14262,44.523125,-0.021266663,-0.0040868116,0.02494097,-0.12597926,-143.1928,44.662586,True
470,4.2000003,-0.23333329,1234.0,-149.62274,42.487682,-0.03454816,-0.00064151717,0.053382646,-0.12702137,-148.15335,42.53246,True
471,4.6000004,-0.23333329,1070.0,-159.37306,40.211235,0.0952537,-0.084386334,0.042443503,-0.07782737,-163.4758,43.071175,True
472,5.0,-0.23333329,1032.0,-165.82378,39.054424,0.018548626,0.34074572,0.24645557,-0.03497823,-166.41902,32.085537,True
473,5.4,-0.23333329,843.0,-167.79219,38.863293,0.11410101,-0.038318735,0.08009216,-0.057125844,-172.3835,40.238617,True
474,5.8,-0.23333329,727.0,-176.87672,36.391266,0.18001696,0.2591077,0.36700723,0.067659475,-182.54863,31.507298,True
475,6.2000003,-0.23333329,655.0,-180.27368,33.481018,-0.12918143,0.024168268,0.19361326,-0.12455454,-175.98586,33.19229,True
476,6.6000004,-0.23333329,573.0,-185.95123,34.16687,0.110746995,0.18076228,0.3905891,0.10548044,-189.34464,30.641449,True
477,7.0,-0.23333329,492.0,-188.41245,31.51971,-0.05585082,-0.16378038,0.17803146,0.026278518,-186.40004,36.031235,True
478,7.4,-0.23333329,436.0,-190.33078,32.250607,-0.019832006,-0.003896982,0.27100012,-0.033954374,-189.68929,32.34608,True
479,7.8,-0.23333329,368.0,-193.54214,30.451101,-0.20307815,-0.08408132,0.2595282,-0.04485461,-186.79408,33.228413,True
480,-7.8,-0.16666658,449.0,191.26204,30.7634,-0.0073302602,0.12004341,-0.39220205,0.1874808,191.47066,28.44376,True
481,-7.4,-0.16666658,555.0,190.7965,29.962542,-0.16159247,0.035003044,-0.30271924,0.13701743,195.58257,29.6181,True
482,-7.0,-0.16666658,688.0,185.84369,34.181786,0.21902928,0.02571253,-0.24474059,-0.14321016,178.31303,34.38216,True
483,-6.6,-0.16666658,747.0,182.89452,34.964714,0.06330742,-0.037131038,-0.2068709,-0.047655445,180.61572,35.996128,True
484,-6.2,-0.16666658,820.0,179.1741,36.60601,-0.007632821,0.010253317,-0.1933905,-0.060118914,179.45157,36.344307,True
485,-5.8,-0.16666658,954.0,174.20935,37.90258,0.1487957,-0.027961569,-0.13919497,-0.12719633,168.38686,39.129482,True
486,-5.4,-0.16666658,1003.0,171.11009,38.97167,0.065083556,0.020156983,-0.11332875,-0.11767045,168.60413,38.506493,True
