log_light_to_mass_ratio,log_Omega,log_prob
0.759765625,1.8740234375,-319.9482116699219
0.20703125,1.822265625,-115.73844909667969
0.60546875,1.482421875,-185.95989990234375
-0.544921875,1.6982421875,-816.9151611328125
-0.19140625,1.474609375,-135.46267700195312
0.412109375,1.3603515625,-137.6834716796875
0.935546875,1.7861328125,-425.1960754394531
-0.220703125,1.4580078125,-149.14402770996094
-0.11328125,1.935546875,-264.80462646484375
-0.171875,1.2578125,-163.83273315429688
-0.00390625,1.005859375,-148.91073608398438
-0.650390625,1.6416015625,-1176.86474609375
0.1015625,1.23046875,-124.72267150878906
-0.314453125,1.9111328125,-498.686279296875
-0.583984375,1.6396484375,-916.6380615234375
-0.6015625,1.01953125,-1070.057861328125
0.16796875,1.763671875,-105.37936401367188
0.501953125,1.5029296875,-136.940185546875
-0.275390625,1.2041015625,-275.4376525878906
0.998046875,1.2548828125,-508.0250549316406
-0.74609375,1.126953125,-1641.4046630859375
0.115234375,1.1806640625,-134.63729858398438
-0.015625,1.4921875,-61.34137725830078
-0.556640625,1.5947265625,-828.0415649414062
-0.978515625,1.9150390625,-2652.808349609375
-0.353515625,1.8525390625,-378.5533142089844
-0.041015625,1.9462890625,-211.2264404296875
-0.576171875,1.9638671875,-1185.2901611328125
0.427734375,1.9619140625,-258.5757751464844
-0.83203125,1.263671875,-1984.5433349609375
-0.412109375,1.8662109375,-500.83282470703125
-0.470703125,1.8330078125,-620.3748168945312
-0.4921875,1.24609375,-665.8177490234375
0.90234375,1.771484375,-388.6513977050781
0.9140625,1.13671875,-471.0506896972656
0.376953125,1.0654296875,-201.47286987304688
-0.607421875,1.2294921875,-1073.505615234375
0.033203125,1.5498046875,-57.7040901184082
0.873046875,1.6923828125,-356.26934814453125
0.576171875,1.4658203125,-167.960205078125
0.12890625,1.939453125,-176.85733032226562
0.328125,1.0078125,-186.89833068847656
-0.087890625,1.1103515625,-167.12533569335938
0.51171875,1.248046875,-215.33651733398438
0.599609375,1.2666015625,-229.28378295898438
0.951171875,1.1533203125,-492.2616882324219
-0.599609375,1.7724609375,-1030.63427734375
-0.51953125,1.419921875,-692.216796875
-0.31640625,1.162109375,-338.27490234375
-0.345703125,1.1455078125,-408.473876953125
-0.947265625,1.1494140625,-2500.24658203125
-0.619140625,1.0634765625,-1122.768310546875
-0.5859375,1.38671875,-954.6390991210938
0.25,1.125,-168.74200439453125
-0.703125,1.7734375,-1419.7001953125
-0.271484375,1.2958984375,-219.0771026611328
0.380859375,1.5634765625,-112.22348022460938
0.908203125,1.1123046875,-470.505126953125
-0.88671875,1.431640625,-2230.178955078125
-0.138671875,1.3076171875,-122.23224639892578
0.294921875,1.3251953125,-123.1288070678711
0.291015625,1.8271484375,-140.79859924316406
-0.25,1.375,-201.45469665527344
0.828125,1.7578125,-342.31768798828125
0.423828125,1.4638671875,-124.87664031982422
-0.158203125,1.9892578125,-407.9420166015625
0.4375,1.34375,-154.21902465820312
0.54296875,1.951171875,-262.27008056640625
0.62890625,1.189453125,-265.60284423828125
0.548828125,1.9013671875,-218.07101440429688
0.173828125,1.8388671875,-123.43477630615234
-0.125,1.5625,-82.40895080566406
0.3125,1.65625,-111.05925750732422
-0.5234375,1.91796875,-947.31298828125
0.634765625,1.5615234375,-194.19386291503906
-0.75390625,1.380859375,-1625.1971435546875
0.048828125,1.1513671875,-137.19290161132812
-0.185546875,1.1591796875,-197.5545196533203
-0.587890625,1.8603515625,-1056.3948974609375
-0.283203125,1.6767578125,-243.4029541015625
0.455078125,1.1982421875,-201.1873779296875
-0.8046875,1.52734375,-1789.067138671875
-0.90234375,1.767578125,-2262.900634765625
-0.814453125,1.1611328125,-1939.6260986328125
-0.521484375,1.1708984375,-783.8190307617188
0.771484375,1.0400390625,-374.1282958984375
-0.623046875,1.5654296875,-1100.7664794921875
-0.208984375,1.5771484375,-130.49488830566406
0.81640625,1.908203125,-379.9274597167969
0.361328125,1.0576171875,-199.2227020263672
0.044921875,1.9501953125,-221.23521423339844
0.1640625,1.26171875,-119.56855010986328
0.71484375,1.927734375,-371.56512451171875
0.125,1.4375,-76.44583129882812
-0.4296875,1.71484375,-502.1480712890625
-0.78515625,1.677734375,-1761.548828125
-0.359375,1.6015625,-316.7913818359375
-0.49609375,1.251953125,-674.0391845703125
-0.298828125,1.0283203125,-321.9728088378906
0.49609375,1.255859375,-203.53611755371094
0.275390625,1.7099609375,-114.42994689941406
-0.6328125,1.69140625,-1140.718017578125
-0.259765625,1.6181640625,-183.88323974609375
0.07421875,1.466796875,-66.03956604003906
-0.60546875,1.478515625,-986.1898803710938
-0.26953125,1.044921875,-294.1884765625
0.724609375,1.7041015625,-250.34942626953125
0.720703125,1.2060546875,-314.2943115234375
-0.05078125,1.404296875,-82.59161376953125
-0.427734375,1.4677734375,-453.333984375
-0.203125,1.0234375,-238.7899932861328
-0.16796875,1.759765625,-152.84410095214844
-0.5625,1.84375,-908.6495971679688
0.88671875,1.435546875,-373.0871276855469
-0.146484375,1.1083984375,-185.6143798828125
0.13671875,1.060546875,-154.69915771484375
0.01171875,1.998046875,-284.12255859375
-0.92578125,1.966796875,-2521.77392578125
0.271484375,1.7900390625,-119.96096801757812
0.0,1.5,-58.51292419433594
0.740234375,1.1181640625,-356.76336669921875
-0.51171875,1.244140625,-774.7548217773438
-0.935546875,1.2841796875,-2444.26318359375
-0.716796875,1.6748046875,-1511.882568359375
0.298828125,1.5263671875,-97.29796600341797
-0.291015625,1.3212890625,-228.44674682617188
0.859375,1.0546875,-463.9589538574219
0.56640625,1.283203125,-234.22979736328125
-0.07421875,1.462890625,-68.05305480957031
-0.591796875,1.3623046875,-1028.5657958984375
0.994140625,1.7568359375,-478.43817138671875
-0.2265625,1.20703125,-215.11309814453125
-0.08203125,1.138671875,-153.0475311279297
0.259765625,1.1240234375,-173.9179229736328
-0.810546875,1.7216796875,-1877.48828125
0.484375,1.2421875,-203.9434356689453
0.28125,1.921875,-190.46978759765625
0.099609375,1.5166015625,-64.85149383544922
0.369140625,1.9443359375,-179.37881469726562
0.880859375,1.3134765625,-388.6748352050781
-0.56640625,1.287109375,-894.7053833007812
-0.837890625,1.4853515625,-1943.3326416015625
0.5625,1.78125,-174.86386108398438
-0.2890625,1.92578125,-466.36480712890625
0.82421875,1.091796875,-416.7842712402344
0.02734375,1.333984375,-89.25689697265625
-0.9140625,1.86328125,-2325.03173828125
0.61328125,1.181640625,-246.3084716796875
-0.388671875,1.9326171875,-700.0018920898438
-0.791015625,1.5712890625,-1789.471923828125
-0.142578125,1.6064453125,-102.13211822509766
0.365234375,1.5556640625,-104.96546936035156
-0.57421875,1.712890625,-893.2402954101562
0.69140625,1.720703125,-233.91900634765625
-0.2421875,1.62109375,-166.61184692382812
0.955078125,1.9482421875,-465.049560546875
-0.0078125,1.50390625,-59.46721267700195
0.529296875,1.3330078125,-174.61129760742188
0.7265625,1.04296875,-349.68182373046875
-0.322265625,1.0869140625,-367.610107421875
-0.91796875,1.634765625,-2268.15283203125
-0.212890625,1.9228515625,-291.8026123046875
0.8984375,1.26953125,-426.1572265625
0.220703125,1.9560546875,-181.8544921875
-0.216796875,1.4248046875,-154.83956909179688
-0.755859375,1.1318359375,-1684.743896484375
-0.7578125,1.87890625,-1705.5628662109375
0.326171875,1.0908203125,-184.62368774414062
0.08203125,1.134765625,-143.36990356445312
0.85546875,1.857421875,-358.3203125
0.263671875,1.6220703125,-96.34961700439453
0.236328125,1.3701171875,-102.65956115722656
-0.3671875,1.80859375,-404.45306396484375
-0.765625,1.1171875,-1725.9591064453125
0.19921875,1.529296875,-80.73248291015625
0.33984375,1.490234375,-100.73523712158203
0.111328125,1.6826171875,-85.44963073730469
0.041015625,1.4521484375,-64.4609146118164
0.533203125,1.2998046875,-204.77281188964844
-0.091796875,1.6123046875,-82.7563247680664
-0.294921875,1.8232421875,-280.8443603515625
-0.029296875,1.0810546875,-152.89865112304688
-0.419921875,1.1357421875,-529.7446899414062
0.66796875,1.013671875,-314.2662658691406
0.30859375,1.224609375,-155.03736877441406
0.3828125,1.18359375,-175.1486053466797
-0.66015625,1.990234375,-1629.8931884765625
0.919921875,1.3876953125,-372.212890625
-0.4609375,1.94921875,-878.8923950195312
-0.484375,1.4140625,-584.407470703125
-0.76953125,1.794921875,-1737.5472412109375
0.62109375,1.818359375,-203.5623779296875
0.572265625,1.9677734375,-298.0263366699219
-0.806640625,1.2197265625,-1910.30078125
0.68359375,1.662109375,-255.3215789794922
-0.15234375,1.642578125,-118.6836929321289
-0.1328125,1.44140625,-91.3780517578125
0.587890625,1.3662109375,-194.553466796875
-0.06640625,1.537109375,-64.8719482421875
-1.0,1.0,-2679.43212890625
0.654296875,1.6455078125,-232.62501525878906
0.91796875,1.638671875,-368.0564880371094
0.35546875,1.107421875,-182.23020935058594
-0.3515625,1.39453125,-303.6766662597656
-0.390625,1.1796875,-472.6470031738281
0.51953125,1.416015625,-169.1606903076172
0.0859375,1.36328125,-85.15483856201172
-0.099609375,1.0224609375,-168.92515563964844
-0.005859375,1.2568359375,-116.20001220703125
0.462890625,1.8037109375,-161.5017852783203
-0.533203125,1.8017578125,-793.7451782226562
-0.876953125,1.3173828125,-2174.417724609375
0.0546875,1.09765625,-149.0135040283203
0.33203125,1.509765625,-99.45486450195312
0.029296875,1.5830078125,-62.252315521240234
-0.25390625,1.630859375,-189.38645935058594
0.86328125,1.556640625,-327.3973083496094
-0.80859375,1.970703125,-2096.545654296875
0.876953125,1.8154296875,-381.6683349609375
-0.47265625,1.083984375,-663.0995483398438
-0.421875,1.8828125,-577.9912109375
0.57421875,1.716796875,-189.98199462890625
0.98828125,1.494140625,-428.606201171875
-0.400390625,1.7666015625,-438.3315124511719
0.302734375,1.0244140625,-170.5634765625
-0.693359375,1.9755859375,-1617.0040283203125
-0.150390625,1.3916015625,-128.52035522460938
0.96875,1.328125,-405.5335998535156
0.4140625,1.88671875,-162.63796997070312
0.673828125,1.0888671875,-322.2581787109375
0.6171875,1.31640625,-239.5124053955078
0.24609375,1.880859375,-142.9837188720703
0.28515625,1.423828125,-96.88888549804688
0.322265625,1.5927734375,-92.53887939453125
-0.234375,1.7890625,-205.81216430664062
-0.50390625,1.755859375,-664.14599609375
-0.1875,1.90625,-265.1219787597656
0.1484375,1.14453125,-142.99575805664062
-0.6953125,1.22265625,-1425.0286865234375
-0.888671875,1.1826171875,-2221.7001953125
0.517578125,1.1669921875,-216.33013916015625
-0.2109375,1.32421875,-161.5486297607422
0.244140625,1.6318359375,-96.12955474853516
-0.05859375,1.595703125,-68.99847412109375
-0.326171875,1.5888671875,-285.0498962402344
0.9921875,1.00390625,-502.5444030761719
0.470703125,1.3310546875,-154.3306427001953
0.3671875,1.19140625,-168.2356719970703
0.708984375,1.8212890625,-262.4997863769531
0.478515625,1.6708984375,-150.2021484375
-0.318359375,1.4130859375,-256.70819091796875
0.84765625,1.142578125,-416.8341064453125
-0.59375,1.609375,-924.2576904296875
-0.93359375,1.033203125,-2413.7919921875
0.0390625,1.69921875,-86.30086517333984
-0.263671875,1.1201171875,-286.6883850097656
-0.529296875,1.8310546875,-800.0520629882812
-0.95703125,1.701171875,-2506.93310546875
0.25390625,1.626953125,-98.21577453613281
-0.193359375,1.2255859375,-176.26171875
0.482421875,1.1689453125,-214.31427001953125
0.3359375,1.98828125,-266.1706237792969
0.970703125,1.5810546875,-394.6943054199219
0.80859375,1.974609375,-480.8077392578125
-0.30078125,1.779296875,-264.48577880859375
-0.3046875,1.27734375,-291.4598388671875
0.89453125,1.228515625,-449.4419860839844
-0.466796875,1.7998046875,-611.8020629882812
0.6015625,1.98046875,-338.779296875
-0.537109375,1.3037109375,-783.16064453125
-0.404296875,1.2685546875,-469.138671875
-0.658203125,1.2392578125,-1295.8990478515625
0.015625,1.1640625,-135.76708984375
0.48046875,1.919921875,-220.0291290283203
-0.408203125,1.3642578125,-491.0332946777344
-0.640625,1.3046875,-1150.4451904296875
0.853515625,1.6083984375,-312.5510559082031
0.38671875,1.685546875,-126.2505874633789
0.416015625,1.1396484375,-202.1483154296875
0.5390625,1.44921875,-157.14840698242188
-0.34375,1.984375,-608.6075439453125
-0.9375,1.53125,-2364.853271484375
0.802734375,1.7744140625,-335.99420166015625
0.6953125,1.77734375,-265.9620666503906
-0.85546875,1.853515625,-2085.102294921875
-0.8359375,1.76171875,-1941.103515625
-0.134765625,1.8056640625,-142.45590209960938
0.849609375,1.8916015625,-360.8497314453125
-0.0625,1.09375,-157.95372009277344
0.232421875,1.5439453125,-81.52179718017578
-0.267578125,1.7939453125,-242.22259521484375
0.119140625,1.3193359375,-105.81185913085938
-0.515625,1.7421875,-692.9544677734375
0.421875,1.7109375,-155.01358032226562
0.388671875,1.4345703125,-124.43212890625
0.5703125,1.21484375,-257.6748046875
-0.27734375,1.955078125,-461.04241943359375
0.736328125,1.6201171875,-261.2018737792969
-0.720703125,1.7080078125,-1554.51806640625
0.056640625,1.8505859375,-114.13302612304688
-0.828125,1.5859375,-1972.2559814453125
-0.28125,1.453125,-211.6927490234375
-0.38671875,1.681640625,-410.1864013671875
-0.966796875,1.0498046875,-2548.1669921875
-0.478515625,1.1650390625,-670.6541137695312
0.94140625,1.095703125,-485.3644714355469
0.564453125,1.0341796875,-245.98280334472656
0.982421875,1.9189453125,-561.9517822265625
-0.6796875,1.83984375,-1365.0174560546875
0.697265625,1.0302734375,-314.3042297363281
0.83203125,1.259765625,-384.2854309082031
0.384765625,1.9365234375,-193.61314392089844
-0.890625,1.9296875,-2352.003173828125
0.552734375,1.3994140625,-187.4160919189453
0.962890625,1.0537109375,-530.9625244140625
-0.5546875,1.15234375,-939.3887939453125
0.3046875,1.72265625,-132.32028198242188
0.591796875,1.8642578125,-214.46144104003906
0.451171875,1.9033203125,-197.68914794921875
-0.91015625,1.365234375,-2315.1904296875
-0.4375,1.28125,-527.5431518554688
0.2890625,1.07421875,-173.99374389648438
-0.447265625,1.8994140625,-718.3367919921875
-0.060546875,1.8466796875,-125.06922912597656
-0.40234375,1.017578125,-508.72918701171875
-0.853515625,1.1025390625,-2098.173828125
-0.740234375,1.6240234375,-1546.647216796875
-0.939453125,1.8486328125,-2432.977783203125
0.267578125,1.2919921875,-129.45706176757812
-0.01953125,1.669921875,-85.20352172851562
-0.80078125,1.029296875,-1858.6783447265625
-0.96484375,1.298828125,-2529.46044921875
0.052734375,1.6494140625,-80.95620727539062
-0.365234375,1.0615234375,-419.2376403808594
-0.552734375,1.9052734375,-1015.5872192382812
0.79296875,1.326171875,-302.37359619140625
0.494140625,1.0068359375,-228.55345153808594
-0.435546875,1.5341796875,-461.52569580078125
0.58984375,1.115234375,-275.447021484375
-0.384765625,1.4306640625,-383.4949645996094
-0.0234375,1.16796875,-134.2891082763672
-0.228515625,1.5400390625,-141.16624450683594
-0.037109375,1.5537109375,-61.76161575317383
0.19140625,1.470703125,-77.79134368896484
0.248046875,1.1298828125,-166.69644165039062
0.06640625,1.533203125,-64.69833374023438
0.63671875,1.810546875,-215.73263549804688
-0.22265625,1.708984375,-178.2512664794922
0.03515625,1.798828125,-105.30252838134766
0.40234375,1.021484375,-197.31826782226562
0.857421875,1.1064453125,-424.91015625
0.47265625,1.080078125,-223.7315673828125
0.04296875,1.201171875,-130.03761291503906
-0.24609375,1.876953125,-253.51687622070312
-0.35546875,1.103515625,-418.39886474609375
0.58203125,1.884765625,-228.6360321044922
-0.236328125,1.8720703125,-233.540283203125
0.400390625,1.2724609375,-164.63095092773438
0.939453125,1.3466796875,-405.45758056640625
0.5,1.25,-207.88571166992188
-0.154296875,1.8935546875,-229.80508422851562
0.44921875,1.154296875,-200.35696411132812
-0.337890625,1.7353515625,-324.5506591796875
0.203125,1.3203125,-114.65422821044922
0.46875,1.578125,-119.27686309814453
-0.73828125,1.873046875,-1644.953857421875
0.32421875,1.841796875,-149.6518096923828
-0.52734375,1.580078125,-761.3858642578125
-0.076171875,1.2138671875,-134.30311584472656
-0.71875,1.421875,-1459.4591064453125
-0.265625,1.8671875,-273.9960632324219
-0.951171875,1.6513671875,-2429.233154296875
0.59765625,1.517578125,-168.07394409179688
0.984375,1.9921875,-637.58642578125
-0.15625,1.140625,-185.27774047851562
0.2265625,1.79296875,-111.94144439697266
0.185546875,1.6611328125,-97.25631713867188
-0.55078125,1.654296875,-812.201171875
0.6484375,1.89453125,-263.9286193847656
-0.845703125,1.8955078125,-2108.034912109375
0.341796875,1.7392578125,-137.3712158203125
-0.080078125,1.8876953125,-157.7209930419922
0.716796875,1.1767578125,-321.1351013183594
-0.8125,1.46875,-1818.7999267578125
-0.5703125,1.78515625,-888.7240600585938
-0.251953125,1.3798828125,-194.04013061523438
0.314453125,1.4091796875,-113.79779815673828
0.296875,1.2734375,-146.1142578125
-0.982421875,1.4169921875,-2594.596923828125
-0.244140625,1.1259765625,-273.2708435058594
0.439453125,1.5966796875,-121.1522216796875
-0.72265625,1.458984375,-1481.6368408203125
0.9609375,1.80078125,-463.45550537109375
0.77734375,1.208984375,-373.7276306152344
0.083984375,1.8837890625,-137.32408142089844
0.34765625,1.892578125,-148.18357849121094
0.0625,1.03125,-154.2255096435547
-0.908203125,1.6142578125,-2229.610595703125
-0.796875,1.8203125,-1830.0233154296875
0.431640625,1.5380859375,-118.54345703125
-0.3125,1.71875,-279.54998779296875
-0.474609375,1.3349609375,-612.2175903320312
0.193359375,1.7197265625,-90.9000015258789
-0.173828125,1.3408203125,-127.22052764892578
0.896484375,1.9775390625,-475.18414306640625
0.55859375,1.349609375,-182.22769165039062
0.640625,1.1015625,-270.6199645996094
0.837890625,1.9912109375,-594.1868286132812
0.087890625,1.6162109375,-70.82633209228516
-0.357421875,1.3544921875,-344.5578308105469
-0.970703125,1.0830078125,-2556.891845703125
-0.37890625,1.318359375,-375.96588134765625
0.53515625,1.048828125,-259.0977783203125
0.6796875,1.16015625,-301.0220031738281
0.75390625,1.376953125,-299.9084167480469
0.619140625,1.5693359375,-175.4500274658203
0.30078125,1.775390625,-118.716064453125
0.21484375,1.177734375,-148.68658447265625
0.84375,1.640625,-330.3489074707031
-0.001953125,1.7548828125,-100.77552795410156
0.666015625,1.2646484375,-275.93597412109375
-0.53125,1.078125,-832.03076171875
-0.94140625,1.099609375,-2453.161865234375
0.826171875,1.8408203125,-352.51300048828125
-0.849609375,1.3974609375,-2007.508544921875
-0.798828125,1.7783203125,-1802.36328125
0.869140625,1.1943359375,-401.98443603515625
0.80078125,1.025390625,-384.60272216796875
0.072265625,1.2177734375,-125.48023986816406
-0.376953125,1.5673828125,-364.290771484375
-0.705078125,1.8251953125,-1437.154541015625
-0.431640625,1.0322265625,-550.5966796875
-0.39453125,1.982421875,-778.7218627929688
0.671875,1.8359375,-249.12387084960938
-0.53515625,1.052734375,-832.705810546875
-0.044921875,1.4482421875,-62.63597106933594
0.69921875,1.279296875,-300.7002868652344
0.1171875,1.56640625,-62.9590950012207
-0.8203125,1.41015625,-1876.5032958984375
0.52734375,1.583984375,-139.19956970214844
0.95703125,1.697265625,-411.5478515625
0.318359375,1.9072265625,-187.6635284423828
0.73828125,1.869140625,-289.9087829589844
0.265625,1.5390625,-86.99847412109375
0.98046875,1.169921875,-495.67218017578125
0.638671875,1.0595703125,-340.27716064453125
0.93359375,1.037109375,-478.4940490722656
-0.7734375,1.29296875,-1746.4150390625
-0.84765625,1.146484375,-2085.658203125
-0.70703125,1.076171875,-1457.52001953125
-0.54296875,1.947265625,-1115.193115234375
0.8046875,1.47265625,-262.1727294921875
0.73046875,1.544921875,-229.35028076171875
0.607421875,1.7314453125,-218.88348388671875
-0.169921875,1.5107421875,-105.89409637451172
-0.0703125,1.03515625,-162.1053009033203
-0.994140625,1.2509765625,-2616.716064453125
-0.990234375,1.2490234375,-2594.065185546875
-0.5390625,1.55078125,-775.8995361328125
-0.802734375,1.2802734375,-1873.451416015625
0.974609375,1.0791015625,-475.031982421875
0.822265625,1.3427734375,-320.260498046875
0.87890625,1.564453125,-332.03057861328125
-0.66796875,1.009765625,-1307.818115234375
0.353515625,1.3583984375,-126.34765625
0.6875,1.21875,-325.9029541015625
-0.75,1.625,-1558.824462890625
-0.21875,1.671875,-163.6112518310547
0.6640625,1.51171875,-191.2379608154297
0.623046875,1.0673828125,-289.3533630371094
-0.28515625,1.427734375,-239.77972412109375
-0.69140625,1.724609375,-1367.126953125
-0.279296875,1.7060546875,-261.0755615234375
-0.87109375,1.439453125,-2146.0029296875
0.068359375,1.2822265625,-108.01426696777344
0.791015625,1.0771484375,-378.422607421875
0.513671875,1.9970703125,-372.9046630859375
0.9453125,1.40234375,-377.3736267089844
0.392578125,1.7294921875,-143.57176208496094
0.87109375,1.443359375,-371.73626708984375
0.556640625,1.1005859375,-242.38584899902344
-0.328125,1.3359375,-274.13104248046875
0.251953125,1.8779296875,-149.73043823242188
-0.89453125,1.232421875,-2296.040771484375
0.060546875,1.3486328125,-88.40218353271484
0.005859375,1.7509765625,-96.87875366210938
-0.3984375,1.48046875,-378.1890869140625
0.4453125,1.65234375,-138.51919555664062
-0.7109375,1.57421875,-1440.2353515625
0.541015625,1.7021484375,-169.07852172851562
-0.896484375,1.4833984375,-2195.952392578125
-0.501953125,1.0048828125,-753.8059692382812
-0.61328125,1.185546875,-1098.8004150390625
-0.68359375,1.658203125,-1294.53515625
-0.759765625,1.3681640625,-1672.6844482421875
0.8828125,1.93359375,-461.8019714355469
0.181640625,1.1630859375,-144.27064514160156
-0.13671875,1.056640625,-194.10586547851562
-0.8984375,1.73046875,-2165.831298828125
-0.564453125,1.5361328125,-836.4381103515625
-0.984375,1.6640625,-2527.91064453125
-0.017578125,1.4189453125,-70.4996109008789
-0.025390625,1.5791015625,-64.09418487548828
0.92578125,1.962890625,-499.5266418457031
-0.904296875,1.5185546875,-2232.0263671875
-0.671875,1.5078125,-1259.908203125
-0.095703125,1.5205078125,-71.52763366699219
-0.41015625,1.615234375,-415.6732482910156
0.42578125,1.212890625,-194.9689178466797
0.076171875,1.7158203125,-88.49490356445312
-0.43359375,1.783203125,-503.6805419921875
-0.009765625,1.2431640625,-121.36763000488281
-0.443359375,1.6005859375,-503.0281982421875
-0.255859375,1.8818359375,-276.310302734375
0.025390625,1.0849609375,-154.4367218017578
0.65625,1.484375,-197.382080078125
-0.7265625,1.95703125,-1773.7564697265625
0.861328125,1.8076171875,-367.8428955078125
0.443359375,1.0947265625,-211.5911102294922
0.021484375,1.4150390625,-67.5846176147461
-0.375,1.1875,-426.482177734375
0.681640625,1.9130859375,-314.09820556640625
0.14453125,1.353515625,-90.06649017333984
-0.859375,1.3515625,-2089.57470703125
0.208984375,1.0712890625,-159.32952880859375
0.806640625,1.7255859375,-315.75
-0.5,1.75,-662.0394287109375
-0.6640625,1.48828125,-1171.5985107421875
0.734375,1.3671875,-263.35455322265625
0.525390625,1.8349609375,-193.44915771484375
-0.76171875,1.619140625,-1619.8743896484375
0.134765625,1.3115234375,-104.31706237792969
-0.615234375,1.4365234375,-1063.1685791015625
-0.310546875,1.4716796875,-242.96336364746094
0.189453125,1.2216796875,-131.79193115234375
0.931640625,1.2880859375,-439.00640869140625
0.064453125,1.7841796875,-103.11339569091797
-0.642578125,1.3564453125,-1210.7872314453125
-0.873046875,1.1904296875,-2183.7216796875
0.2421875,1.37890625,-105.88980865478516
0.26953125,1.041015625,-160.8597869873047
-0.697265625,1.5244140625,-1328.8251953125
0.458984375,1.6962890625,-134.03672790527344
-0.833984375,1.0146484375,-1992.0196533203125
-0.943359375,1.3505859375,-2460.632568359375
0.892578125,1.4794921875,-358.92181396484375
-0.8515625,1.64453125,-2013.1273193359375
-0.2578125,1.12890625,-288.4012451171875
-0.875,1.9375,-2317.13916015625
-0.1640625,1.73828125,-137.79476928710938
-0.048828125,1.6533203125,-90.55538940429688
0.830078125,1.0107421875,-412.44287109375
0.44140625,1.845703125,-176.3828582763672
-0.392578125,1.2314453125,-441.7943115234375
0.31640625,1.158203125,-166.5093536376953
-0.197265625,1.2744140625,-176.3495635986328
-0.41796875,1.384765625,-443.2957763671875
-0.115234375,1.6865234375,-107.8015365600586
0.212890625,1.4287109375,-87.57950592041016
0.505859375,1.0009765625,-223.6515350341797
0.76953125,1.791015625,-278.5977783203125
-0.712890625,1.1728515625,-1493.4588623046875
-0.921875,1.1328125,-2379.976318359375
0.216796875,1.9267578125,-171.85299682617188
-0.6171875,1.68359375,-1070.48583984375
0.16015625,1.236328125,-128.7733612060547
-0.81640625,1.912109375,-2031.268310546875
-0.189453125,1.7236328125,-149.9513397216797
0.703125,1.5703125,-227.921875
0.7578125,1.12109375,-364.4272155761719
0.36328125,1.306640625,-147.9810791015625
0.09765625,1.267578125,-112.17915344238281
