log_light_to_mass_ratio,log_Omega,log_prob
-0.8823529411764706,1.1176470588235294,-1490437.75
-0.8235294117647058,1.1176470588235294,-1258729.375
-0.7647058823529411,1.1176470588235294,-1035168.125
-0.7058823529411764,1.1176470588235294,-828936.4375
-0.6470588235294118,1.1176470588235294,-649955.6875
-0.5882352941176471,1.1176470588235294,-498970.5625
-0.5294117647058824,1.1176470588235294,-377562.78125
-0.47058823529411764,1.1176470588235294,-284866.8125
-0.4117647058823529,1.1176470588235294,-217537.109375
-0.3529411764705882,1.1176470588235294,-170181.296875
-0.2941176470588236,1.1176470588235294,-138445.0
-0.23529411764705888,1.1176470588235294,-117729.2265625
-0.17647058823529416,1.1176470588235294,-104718.0703125
-0.11764705882352944,1.1176470588235294,-97060.8359375
-0.05882352941176472,1.1176470588235294,-92841.40625
0.0,1.1176470588235294,-90710.5859375
0.05882352941176472,1.1176470588235294,-89844.0703125
0.11764705882352944,1.1176470588235294,-89849.3828125
0.17647058823529416,1.1176470588235294,-90586.265625
0.23529411764705888,1.1176470588235294,-91901.015625
0.2941176470588236,1.1176470588235294,-93936.34375
0.3529411764705883,1.1176470588235294,-96654.2265625
0.4117647058823528,1.1176470588235294,-99770.1015625
0.47058823529411753,1.1176470588235294,-102939.96875
0.5294117647058822,1.1176470588235294,-105720.4609375
0.588235294117647,1.1176470588235294,-107666.890625
0.6470588235294117,1.1176470588235294,-108820.0234375
0.7058823529411764,1.1176470588235294,-109129.828125
0.7647058823529411,1.1176470588235294,-108602.1796875
0.8235294117647058,1.1176470588235294,-107573.1015625
0.8823529411764706,1.1176470588235294,-106416.84375
0.9411764705882353,1.1176470588235294,-105555.0625
1.0,1.1176470588235294,-105321.578125
-1.0,1.1470588235294117,-2002424.625
-0.9411764705882353,1.1470588235294117,-1754066.875
-0.8823529411764706,1.1470588235294117,-1506825.625
-0.8235294117647058,1.1470588235294117,-1267804.375
-0.7647058823529411,1.1470588235294117,-1037293.8125
-0.7058823529411764,1.1470588235294117,-825694.4375
-0.6470588235294118,1.1470588235294117,-642058.125
-0.5882352941176471,1.1470588235294117,-491616.28125
-0.5294117647058824,1.1470588235294117,-370903.71875
-0.47058823529411764,1.1470588235294117,-279926.5625
-0.4117647058823529,1.1470588235294117,-213461.203125
-0.3529411764705882,1.1470588235294117,-166901.34375
-0.2941176470588236,1.1470588235294117,-135209.640625
-0.23529411764705888,1.1470588235294117,-114857.609375
-0.17647058823529416,1.1470588235294117,-102136.5703125
-0.11764705882352944,1.1470588235294117,-94660.140625
-0.05882352941176472,1.1470588235294117,-90413.734375
0.0,1.1470588235294117,-88288.078125
0.05882352941176472,1.1470588235294117,-87395.9921875
0.11764705882352944,1.1470588235294117,-87377.7890625
0.17647058823529416,1.1470588235294117,-88014.5703125
0.23529411764705888,1.1470588235294117,-89376.2890625
0.2941176470588236,1.1470588235294117,-91434.1640625
0.3529411764705883,1.1470588235294117,-94209.25
0.4117647058823528,1.1470588235294117,-97366.6796875
0.47058823529411753,1.1470588235294117,-100532.5
0.5294117647058822,1.1470588235294117,-103385.5546875
0.588235294117647,1.1470588235294117,-105569.9765625
0.6470588235294117,1.1470588235294117,-107099.4140625
0.7058823529411764,1.1470588235294117,-108156.3828125
0.7647058823529411,1.1470588235294117,-108799.609375
0.8235294117647058,1.1470588235294117,-109070.5
0.8823529411764706,1.1470588235294117,-108849.671875
0.9411764705882353,1.1470588235294117,-108672.78125
1.0,1.1470588235294117,-108881.1640625
-1.0,1.1764705882352942,-1974331.875
-0.9411764705882353,1.1764705882352942,-1728056.875
-0.8823529411764706,1.1764705882352942,-1483764.875
-0.8235294117647058,1.1764705882352942,-1246674.875
-0.7647058823529411,1.1764705882352942,-1020074.375
-0.7058823529411764,1.1764705882352942,-812033.0
-0.6470588235294118,1.1764705882352942,-633276.5625
-0.5882352941176471,1.1764705882352942,-483915.96875
-0.5294117647058824,1.1764705882352942,-364477.46875
-0.47058823529411764,1.1764705882352942,-273358.875
-0.4117647058823529,1.1764705882352942,-207244.09375
-0.3529411764705882,1.1764705882352942,-161066.65625
-0.2941176470588236,1.1764705882352942,-130332.296875
-0.23529411764705888,1.1764705882352942,-110846.1328125
-0.17647058823529416,1.1764705882352942,-99339.7421875
-0.11764705882352944,1.1764705882352942,-92621.875
-0.05882352941176472,1.1764705882352942,-89089.7734375
0.0,1.1764705882352942,-87561.859375
0.05882352941176472,1.1764705882352942,-87351.0859375
0.11764705882352944,1.1764705882352942,-87975.4921875
0.17647058823529416,1.1764705882352942,-89364.09375
0.23529411764705888,1.1764705882352942,-91425.796875
0.2941176470588236,1.1764705882352942,-94235.34375
0.3529411764705883,1.1764705882352942,-97617.6875
0.4117647058823528,1.1764705882352942,-101450.9921875
0.47058823529411753,1.1764705882352942,-105442.7578125
0.5294117647058822,1.1764705882352942,-109080.7890625
0.588235294117647,1.1764705882352942,-111987.03125
0.6470588235294117,1.1764705882352942,-113822.1171875
0.7058823529411764,1.1764705882352942,-114777.1640625
0.7647058823529411,1.1764705882352942,-115313.3984375
0.8235294117647058,1.1764705882352942,-115563.25
0.8823529411764706,1.1764705882352942,-115435.3984375
0.9411764705882353,1.1764705882352942,-115179.3984375
1.0,1.1764705882352942,-114751.859375
-1.0,1.2058823529411764,-1946541.75
-0.9411764705882353,1.2058823529411764,-1705453.5
-0.8823529411764706,1.2058823529411764,-1465468.875
-0.8235294117647058,1.2058823529411764,-1227273.25
-0.7647058823529411,1.2058823529411764,-1000050.5625
-0.7058823529411764,1.2058823529411764,-794748.5625
-0.6470588235294118,1.2058823529411764,-616580.6875
-0.5882352941176471,1.2058823529411764,-469677.4375
-0.5294117647058824,1.2058823529411764,-351767.15625
-0.47058823529411764,1.2058823529411764,-262401.0
-0.4117647058823529,1.2058823529411764,-197438.75
-0.3529411764705882,1.2058823529411764,-152603.515625
-0.2941176470588236,1.2058823529411764,-122736.0703125
-0.23529411764705888,1.2058823529411764,-103567.515625
-0.17647058823529416,1.2058823529411764,-91978.7578125
-0.11764705882352944,1.2058823529411764,-85418.890625
-0.05882352941176472,1.2058823529411764,-81826.6328125
0.0,1.2058823529411764,-80091.703125
0.05882352941176472,1.2058823529411764,-79449.8359375
0.11764705882352944,1.2058823529411764,-79735.4375
0.17647058823529416,1.2058823529411764,-80825.4296875
0.23529411764705888,1.2058823529411764,-82659.0703125
0.2941176470588236,1.2058823529411764,-85259.515625
0.3529411764705883,1.2058823529411764,-88586.8046875
0.4117647058823528,1.2058823529411764,-92481.03125
0.47058823529411753,1.2058823529411764,-96562.5390625
0.5294117647058822,1.2058823529411764,-100297.0078125
0.588235294117647,1.2058823529411764,-103536.9609375
0.6470588235294117,1.2058823529411764,-105888.984375
0.7058823529411764,1.2058823529411764,-107274.6875
0.7647058823529411,1.2058823529411764,-107909.0859375
0.8235294117647058,1.2058823529411764,-107859.34375
0.8823529411764706,1.2058823529411764,-107487.9375
0.9411764705882353,1.2058823529411764,-106776.71875
1.0,1.2058823529411764,-106150.5703125
-1.0,1.2352941176470589,-2066214.25
-0.9411764705882353,1.2352941176470589,-1800650.875
